10000, 10, 0.0340077877045
10000, 10, 0.0335409641266
10000, 10, 0.0336110591888
10000, 10, 0.0335848331451
10000, 10, 0.033595085144
10000, 20, 0.055319070816
10000, 20, 0.0554261207581
10000, 20, 0.0558738708496
10000, 20, 0.055862903595
10000, 20, 0.0555129051208
10000, 30, 0.0783128738403
10000, 30, 0.078339099884
10000, 30, 0.077409029007
10000, 30, 0.0782220363617
10000, 30, 0.0776791572571
10000, 40, 0.100537061691
10000, 40, 0.0997879505157
10000, 40, 0.0999040603638
10000, 40, 0.099848985672
10000, 40, 0.099748134613
10000, 50, 0.122272968292
10000, 50, 0.122154951096
10000, 50, 0.122902870178
10000, 50, 0.122405052185
10000, 50, 0.1214158535
10000, 60, 0.146172046661
10000, 60, 0.146898984909
10000, 60, 0.147221088409
10000, 60, 0.145904064178
10000, 60, 0.145572900772
10000, 70, 0.16788482666
10000, 70, 0.168005228043
10000, 70, 0.168735980988
10000, 70, 0.167366981506
10000, 70, 0.169027090073
10000, 80, 0.190226078033
10000, 80, 0.190183877945
10000, 80, 0.191064119339
10000, 80, 0.190187931061
10000, 80, 0.190534114838
10000, 90, 0.211179018021
10000, 90, 0.215315103531
10000, 90, 0.2131960392
10000, 90, 0.218825101852
10000, 90, 0.221507072449
10000, 100, 0.235749959946
10000, 100, 0.235131025314
10000, 100, 0.233989953995
10000, 100, 0.233334064484
10000, 100, 0.234037876129
